Item ID,Item Lookup Type ID,Name,Description,UDF01,UDF02,UDF03,UDF04,UDF05,UDF06,UDF07,UDF08,UDF09,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20
1300,1,FMUC-F3-0600-3XX-A,"TRIAC 6"" 300# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
3228,1,FMUC-F3-0800-3XX-A,*,,,,,,,,,,,,,,,,,,,,
1301,1,FMUC-F6-0050-3XX-A,"TRIAC 1/2"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4868,1,FMUC-F6-0075-3XX-A,"TRIAC 3/4"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1302,1,FMUC-F6-0100-2XX-B,"TRIAC 1"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1303,1,FMUC-F6-0100-3XX-A,"TRIAC 1"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1304,1,FMUC-F6-0150-2XX-B,"TRIAC 1-1/2"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1305,1,FMUC-F6-0150-3XX-A,"TRIAC 1-1/2"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4791,1,FMUC-F6-0200-3XX-A,"TRIAC 2"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1306,1,FMUC-F6-0250-2XX-B,"TRIAC 2-1/2"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1307,1,FMUC-F6-0250-3XX-A,"TRIAC 2-1/2"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1308,1,FMUC-F6-0300-3XX-A,"TRIAC 3"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1309,1,FMUC-F6-0400-3XX-A,"TRIAC 4"" 600# RF, Split-Body, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4628,1,FMU-F1-0050-2XX-B,*,,,,,,,,,,,,,,,,,,,,
4567,1,FMU-F1-0050-3XX-B,*,,,,,,,,,,,,,,,,,,,,
1310,1,FMU-F1-0075-2XX-B,"TRIAC 3/4"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1311,1,FMU-F1-0075-3XX-B,"TRIAC 3/4"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
2859,1,FMU-F1-0100-2XX-B,"TRIAC 1"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1312,1,FMU-F1-0100-3XX-B,"TRIAC 1"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4634,1,FMU-F1-0150-2XX-B,"TRIAC 1-1/2"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1313,1,FMU-F1-0150-3XX-B,"TRIAC 1-1/2"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1314,1,FMU-F1-0200-3XX-B,"TRIAC 2"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4768,1,FMU-F1-0300-2XX-B,"TRIAC 3"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1315,1,FMU-F1-0300-3XX-B,"TRIAC 3"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4627,1,FMU-F1-0400-2XX-B,*,,,,,,,,,,,,,,,,,,,,
1316,1,FMU-F1-0400-3XX-B,"TRIAC 4"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1317,1,FMU-F1-0600-2XX-B,"TRIAC 6"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1318,1,FMU-F1-0600-3XX-B,"TRIAC 6"" 150# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1319,1,FMU-F3-0050-2XX-B,"TRIAC 1/2"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4548,1,FMU-F3-0050-3XX-B,*,,,,,,,,,,,,,,,,,,,,
1320,1,FMU-F3-0075-2XX-B,"TRIAC 3/4"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1321,1,FMU-F3-0075-3XX-B,"TRIAC 3/4"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1322,1,FMU-F3-0100-2XX-B,"TRIAC 1"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1323,1,FMU-F3-0100-3XX-B,"TRIAC 1"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1324,1,FMU-F3-0150-2XX-B,"TRIAC 1-1/2"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1325,1,FMU-F3-0150-3XX-B,"TRIAC 1-1/2"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1326,1,FMU-F3-0200-2XX-B,"TRIAC 2"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1327,1,FMU-F3-0200-3XX-B,"TRIAC 2"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1328,1,FMU-F3-0250-2XX-B,"TRIAC 2-1/2"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1329,1,FMU-F3-0250-3XX-B,"TRIAC 2-1/2"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1330,1,FMU-F3-0300-2XX-B,"TRIAC 3"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1331,1,FMU-F3-0300-3XX-B,"TRIAC 3"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1332,1,FMU-F3-0400-2XX-B,"TRIAC 4"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1333,1,FMU-F3-0400-3XX-B,"TRIAC 4"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1334,1,FMU-F3-0600-2XX-B,"TRIAC 6"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1335,1,FMU-F3-0600-3XX-B,"TRIAC 6"" 300# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1336,1,FMU-F6-0075-3XX-B,"TRIAC 3/4"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4478,1,FMU-F6-0100-2XX-B,*,,,,,,,,,,,,,,,,,,,,
1337,1,FMU-F6-0100-3XX-B,"TRIAC 1"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4633,1,FMU-F6-0100-3XX-D,"TRIAC 1"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1338,1,FMU-F6-0150-3XX-B,"TRIAC 1-1/2"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4479,1,FMU-F6-0200-2XX-B,*,,,,,,,,,,,,,,,,,,,,
4632,1,FMU-F6-0200-3XX-A,"TRIAC 2"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1339,1,FMU-F6-0200-3XX-B,"TRIAC 2"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1340,1,FMU-F6-0250-3XX-B,"TRIAC 2-1/2"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4631,1,FMU-F6-0300-3XX-D,"TRIAC 3"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, Inconel 718 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
4630,1,FMU-F6-0300-4XX-D,"TRIAC 3"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, Chrome Carbide Coated 316ss Seat and Ball with Inconel 718  Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1341,1,FMU-F6-0400-3XX-B,"TRIAC 4"" 600# RF, Split-Body, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Unidirectional, Firesafe",,,,,,,,,,,,,,,,,,,,
1342,1,FMX-BW-0050-2XX-B,"TRIAC 1/2"" 3 Piece, Butt Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1343,1,FMX-BW-0050-3XX-B,"TRIAC 1/2"" 3 Piece, Butt Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1344,1,FMX-BW-0100-3XX-B,"TRIAC 1"" 3 Piece, Butt Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4732,1,FMXC-BW-0075-2XX-B,"TRIAC 3/4"" 3 piece, Butt Weld  Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1346,1,FMXC-SW-0050-2XX-B,"TRIAC 1/2"" 3 piece, Socket Weld  Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4519,1,FMXC-SW-0050-3XX-A,"TRIAC 1/2"" 3 piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1347,1,FMXC-SW-0075-2XX-B,"TRIAC 3/4"" 3 piece, Socket Weld  Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
2948,1,FMXC-SW-0075-3XX-A,"TRIAC 3/4"" 3 piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1348,1,FMXC-SW-0100-2XX-B,"TRIAC  1"" 3 piece, Socket Weld  Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
3253,1,FMXC-SW-0100-3XX-A,"TRIAC 1"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
3189,1,FMXC-SW-0100-4XX-B,"TRIAC  1"" 3 piece, Socket Weld  Ends, Full Bore, Floating Ball, Carbon Steel Body,",,,,,,,,,,,,,,,,,,,,
1349,1,FMXC-SW-0125-2XX-B,"TRIAC  1-1/4"" 3 piece, Socket Weld  Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1350,1,FMXC-SW-0125-3XX-A,"TRIAC 1-1/4"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1351,1,FMXC-SW-0150-2XX-B,"TRIAC  1-1/2"" 3 piece, Socket Weld  Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
3256,1,FMXC-SW-0150-3XX-A,"TRIAC 1-1/2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4419,1,FMXC-SW-0150-3XX-B,"TRIAC 1-1/2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1352,1,FMXC-SW-0200-2XX-B,"TRIAC  2"" 3 piece, Socket Weld  Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4867,1,FMXC-SW-0200-3XX-A,"TRIAC 2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
3257,1,FMXC-SW-0200-3XX-B,"TRIAC 2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1354,1,FMXC-TH-0050-2XX-B,"TRIAC 1/2"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1355,1,FMXC-TH-0050-3XX-A,"TRIAC 1/2"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1356,1,FMXC-TH-0075-2XX-B,"TRIAC  3/4"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1357,1,FMXC-TH-0075-3XX-A,"TRIAC 3/4"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1358,1,FMXC-TH-0100-2XX-B,"TRIAC  1"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1359,1,FMXC-TH-0100-3XX-A,"TRIAC 1"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1345,1,FMXC-TH-0100-END,"Threaded End Cap For FMX Seires  1"" Carbon Steel (WCB)",,,,,,,,,,,,,,,,,,,,
1360,1,FMXC-TH-0125-2XX-B,"TRIAC  1-1/4"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4621,1,FMXC-TH-0125-3XX-A,"TRIAC 1-1/4"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1361,1,FMXC-TH-0150-2XX-B,"TRIAC 1-1/2"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4518,1,FMXC-TH-0150-3XX-A,"TRIAC 1-1/2"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1362,1,FMXC-TH-0200-2XX-B,"TRIAC  2"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4622,1,FMXC-TH-0200-3XX-A,"TRIAC 2"" 3 piece, Threaded Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1353,1,FMXC-W02003XXA,"TRIAC 2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, Carbon Steel Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, 17-4PH SST Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1363,1,FMX-SW-0050-2XX-B,"TRIAC 1/2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1364,1,FMX-SW-0050-3XX-B,"TRIAC 1/2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1365,1,FMX-SW-0075-2XX-B,"TRIAC 3/4"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1366,1,FMX-SW-0075-3XX-B,"TRIAC 3/4"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4477,1,FMX-SW-0100-2XX-B,"TRIAC 1"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
2949,1,FMX-SW-0100-3XX-B,"TRIAC 1"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1367,1,FMX-SW-0125-3XX-B,"TRIAC 1-1/4"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
4796,1,FMXSW01502XXB,"TRIAC 1-1/2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST Ball with Tungsten Carbide Coating, 316SST Seats with Tungsten Carbide Coating, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
1368,1,FMX-SW-0150-3XX-B,"TRIAC 1-1/2"" 3 Piece, Socket Weld Ends, Full Bore, Floating Ball, 316SST Body, 316SST+ Hard Chrome Plated Ball, 316SST Seats with Stellite Inlay, XM-19 Stem, Firesafe",,,,,,,,,,,,,,,,,,,,
